SAME_SEX_COUPLE	US_RAISED	ZPRURAL_CAT	CORESIDENT	GLBSTATUS	MARRIED	MET_THROUGH_AS_COWORKERS	MET_THROUGH_AS_NEIGHBORS	MET_THROUGH_FAMILY	MET_THROUGH_FRIENDS	PPHHHEAD	Q24_MET_ONLINE	Q31_1	Q31_2	Q31_3	Q31_4	Q31_5	Q31_6	Q31_7	Q31_8	Q32_INTERNET	PPMSACAT	PPNET	PARTNER_YRSED	Q9	RELATIONSHIP_QUALITY	RESPONDENT_MOM_YRSED	RESPONDENT_YRSED	ZPFORBORN_CAT	ZPNHBLACK_CAT	ZPNHWHITE_CAT	AGE_DIFFERENCE	CHILDREN_IN_HH	DISTANCEMOVED_10MI	GENDER_ATTRACTION	HHINC	HOW_LONG_AGO_FIRST_COHAB	HOW_LONG_AGO_FIRST_MET	HOW_LONG_AGO_FIRST_ROMANTIC	HOW_LONG_RELATIONSHIP	PARTNER_MOM_YRSED	PARTNER_YRSED	PPAGECAT	PPHOUSE	PPHOUSEHOLDSIZE	Q21A	Q21B	Q21C
0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	12	22	4	12	13	3	3	0	6	0	0	1	32250	2	7	2	4	16	12	2	3	2	21	26	26
0	1	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	16	34	4	17	16	2	2	2	5	0	840	1	67250	10	13	13	13	13	16	2	1	2	16	16	19
1	0	0	1	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	16	48	4	13	14	2	2	1	2	0	4790	3	32250	13	16	13	13	7.5	16	4	2	4	30	33	33
1	1	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	1	1	20	41	3	13	17	2	2	1	7	0	1350	5	137250	2	3	3	4	14	20	2	1	2	31	31	32
0	1	0	1	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	16	64	5	12	17	2	2	2	6	0	770	1	137250	19	20	20	20	13	16	5	2	2	38	38	39
0	1	0	1	1	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	12	44	4	11	12	2	0	1	7	2	0	3	67250	11	11	11	11	12	12	3	1	4	26	26	26
0	1	0	1	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	16	51	5	13	13	2	1	2	10	0	1000	1	162250	17	18	18	18	17	16	3	1	2	23	23	24
0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0	16	49	4	17	17	1	2	2	9	0	530	1	67250	3	35	4	4	16	16	3	1	3	5	36	37
1	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	13	60	5	17	20	0	0	3	5	0	800	4	137250	25	25	25	25	12	13	6	1	3	40	40	40
1	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	16	26	3	13	14	1	3	0	11	1	0	5	17250	-6	4	4	4	12	16	3	1	2	33	33	-6
0	1	0	1	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	16	54	4	9	12	3	2	0	1	0	1610	1	37250	20	21	21	21	9	16	5	1	2	34	34	35
1	1	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	1	11	49	2	13	13	3	1	0	6	0	710	5	92250	1	2	2	1.5	12	11	3	1	1	41	41	42
0	1	0	1	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	1	14	27	5	12	16	1	2	2	1	0	610	1	55000	6	8	8	8	13	14	2	2	2	20	20	22
1	1	1	1	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	1	1	1	17	46	5	12	16	0	0	3	3	0	10	5	32250	0	1	0	.75	12	17	4	1	3	48	49	49
1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	1	17	45	4	12	16	3	2	0	20	0	2280	5	55000	-6	11	6	6	12	17	6	3	2	54	59	-6
0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	1	0	1	17	28	3	16	20	0	0	1	9	2	340	1	162250	-6	0	0	.05000000075	12	17	3	1	1	37	37	-6
0	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	1	11	39	3	7.5	17	3	2	1	7	1	0	2	55000	13	19	18	18	12	11	2	3	3	13	14	19
0	1	0	1	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	16	52	4	17	16	2	2	1	2	0	140	1	200000	27	27	27	27	7.5	16	4	1	2	23	23	23
0	1	0	1	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	16	54	5	16	20	2	1	2	2	2	10	1	67250	21	23	23	23	12	16	4	1	4	29	29	31
1	1	0	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	16	44	4	13	16	2	2	2	1	2	100	5	67250	-6	21	-6	-6	16	16	3	1	4	22	-6	-6
0	1	0	1	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	1	17	34	5	12	16	2	2	2	1	2	960	1	55000	14	15	15	15	17	17	3	1	5	20	20	21
1	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	17	61	5	13	16	2	0	2	0	0	1850	5	137250	15	17	17	17	12	17	5	1	2	44	44	46
0	1	-6	1	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	20	31	5	14	16	-6	-6	-6	1	2	160	1	67250	12	27	17	17	13	20	2	1	4	5	15	20
1	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	14	43	5	14	14	2	1	2	7	0	1880	5	17250	0	22	2	.75	16	14	4	3	2	28	48	50
0	1	0	1	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	12	72	5	7.5	12	2	2	1	1	0	2030	1	92250	54	58	55	55	7.5	12	6	1	2	13	16	17
1	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	20	35	4	5.5	20	3	1	1	1	1	7480	5	92250	9	10	10	10	16	20	3	1	4	26	26	27
0	1	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	1	12	47	4	12	12	0	0	3	6	1	0	1	55000	16	17	17	17	12	12	3	1	4	24	24	25
0	1	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	13	30	3	13	13	1	0	3	2	0	0	1	55000	8	11	8	8	16	13	2	1	2	17	20	20
0	1	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	13	59	4	7.5	12	0	2	3	0	0	0	1	80000	39	43	42	42	12	13	5	1	2	16	17	20
1	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	1	16	59	4	12	13	2	2	2	8	0	10	5	200000	-6	1	1	1.5	12	16	4	3	1	50	50	-6
0	1	0	1	1	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	16	34	5	13	16	2	1	1	1	1	1560	2	67250	10	11	11	11	14	16	2	1	3	22	22	23
0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1	13	19	5	16	13	1	2	2	1	1	0	1	92250	-6	0	0	.05000000075	16	13	1	1	4	20	20	-6
0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	16	37	4	16	20	2	2	2	7	0	10	1	137250	8	9	9	9	16	16	3	1	3	35	35	36
0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	13	48	5	12	13	2	0	2	9	0	130	1	162250	8	9	9	9	12	13	5	1	1	48	48	49
0	1	0	1	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	10	51	5	12	13	0	1	3	5	0	0	1	45000	23	24	24	24	-6	10	5	1	5	32	32	33
0	1	0	1	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	1	12	50	5	12	14	1	0	3	6	0	140	2	80000	5	5	5	5	10	12	5	1	2	51	51	51
0	0	1	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	7.5	65	5	12	10	0	0	3	3	0	530	1	45000	34	34	34	34	7.5	7.5	5	1	2	28	28	28
1	1	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	12	47	5	14	13	2	1	2	11	0	0	4	67250	0	3	3	4	12	12	3	1	7	33	33	36
0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	16	28	4	16	16	3	0	1	2	0	0	1	200000	0	3	2	2.5	16	16	2	1	3	23	24	26
0	1	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	12	51	4	12	7.5	2	2	1	2	0	260	1	27250	31	31	31	31	12	12	4	1	4	22	22	22
0	1	1	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	12	45	5	11	12	0	0	3	5	0	30	1	67250	27	28	27	27	12	12	4	4	4	22	23	23
1	1	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	1	1	17	59	5	17	20	3	3	0	15	0	760	4	200000	19	20	20	20	12	17	3	2	3	24	24	25
0	1	0	1	0	1	0	0	0	0	1	0	-6	-6	-6	-6	-6	-6	-6	-6	0	1	1	14	41	4	7.5	12	1	2	2	4	2	10	1	37250	-6	10	9	9	12	14	4	1	4	35	36	-6
0	1	1	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	20	39	4	16	20	0	0	3	0	0	20	1	162250	2	3	3	2.5	16	20	3	1	2	36	36	37
0	1	0	1	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	17	29	5	16	16	0	0	3	0	0	1160	1	112250	8	8	8	8	13	17	2	1	2	21	21	21
0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	12	36	5	13	12	3	2	0	3	1	0	1	32250	4	4	4	4	12	12	3	3	4	35	35	35
0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	14	25	4	16	13	1	3	0	3	0	0	1	55000	-6	1	1	.44999998808	12	14	1	1	4	21	21	-6
0	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	1	14	26	5	13	14	1	1	3	3	1	0	2	92250	-6	1	1	2.5	17	14	1	1	4	22	22	-6
0	1	0	1	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	16	28	5	12	16	1	2	1	1	0	480	1	112250	4	6	6	6	16	16	2	1	2	21	21	23
0	1	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	16	41	4	12	13	0	1	3	1	3	400	1	92250	14	14	14	14	12	16	3	1	5	28	28	28
0	1	1	1	0	1	-6	-6	-6	-6	1	-6	1	0	0	0	0	0	0	0	0	0	1	12	47	3	13	10	0	0	3	3	1	-6	1	45000	15	15	15	15	9	12	3	1	4	29	29	29
0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	12	20	5	12	13	2	2	1	0	0	0	1	55000	0	2	2	1.5	17	12	1	1	5	18	18	20
0	1	-6	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	1	1	17	37	4	14	16	-6	-6	-6	0	0	20	1	92250	11	12	12	12	12	17	3	2	2	25	25	26
0	1	0	1	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	16	35	5	17	17	2	1	3	1	1	450	1	137250	11	18	17	17	17	16	3	1	4	18	19	25
1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	20	50	4	5.5	20	1	1	3	13	0	650	4	27250	-6	13	13	13	12	20	5	1	1	50	50	-6
0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	13	32	4	12	14	0	1	3	4	2	0	1	55000	10	15	14	14	9	13	2	1	5	13	14	18
0	1	0	1	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	1	1	12	46	5	10	12	3	1	0	3	0	0	1	80000	25	32	26	26	13	12	4	1	4	17	23	24
0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	10	22	2	14	12	3	2	0	2	0	370	1	11250	5	6	6	6	13	10	1	1	3	18	18	19
0	1	0	1	0	1	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	1	1	17	52	5	16	17	1	0	3	3	1	0	1	80000	32	33	33	33	17	17	5	1	4	22	22	23
0	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	12	43	3	9	9	2	2	0	16	1	0	1	27250	9	12	12	12	12	12	2	3	3	15	15	18
0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	12	52	3	9	13	0	0	3	1	0	200	1	37250	-6	6	6	6	12	12	4	1	1	45	45	-6
0	1	1	1	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	12	58	5	12	12	0	0	3	5	0	100	1	17250	39	41	39	39	12	12	5	4	2	22	24	24
0	1	1	1	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	12	48	4	11	12	0	0	3	2	1	130	1	32250	9	10	10	10	12	12	4	4	3	36	36	37
0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	12	45	4	7.5	12	3	1	2	24	0	0	1	13750	1	3	2	4	0	12	6	1	1	66	67	68
0	1	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	12	36	5	12	16	0	0	3	2	3	250	1	55000	12	13	13	13	13	12	3	1	5	25	25	26
1	1	0	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	17	29	5	16	16	1	0	2	0	1	120	5	67250	7	14	8	8	17	17	2	1	5	15	21	22
0	1	-6	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	1	1	1	14	64	5	12	13	-6	-6	-6	5	0	0	1	6250	-6	0	0	.75	12	14	5	1	1	59	59	-6
1	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	1	16	34	4	16	17	2	0	2	3	0	30	4	137250	1	3	3	4	16	16	3	2	2	34	34	36
1	1	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	1	16	24	4	14	16	2	0	3	12	0	10	5	162250	0	2	1	.75	14	16	3	1	1	34	35	36
0	1	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	12	50	4	12	14	0	0	3	6	0	20	1	55000	5	5	5	5	12	12	5	1	2	51	51	51
0	1	0	1	0	1	1	0	1	0	1	0	1	0	0	0	0	1	0	0	0	1	1	12	53	5	13	12	2	1	2	1	0	10	1	67250	29	30	30	30	12	12	4	1	3	24	24	25
1	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	1	16	52	4	10	13	3	2	0	11	0	220	4	37250	-6	1	1	1.5	12	16	3	1	1	40	40	-6
0	1	0	1	1	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	13	62	5	12	12	2	1	0	14	0	690	2	37250	19	20	19	19	12	13	4	1	2	28	29	29
1	1	0	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	17	42	5	14	16	1	2	2	12	4	130	4	112250	4	10	5	5	16	17	2	1	6	20	25	26
0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	9	62	2	12	13	1	1	3	10	0	80	1	32250	25	28	27	27	-6	9	4	1	2	24	25	27
0	1	0	1	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	16	50	5	12	16	3	2	0	2	0	10	3	67250	23	24	24	24	13	16	4	1	2	24	24	25
1	1	0	1	1	0	0	0	0	0	1	1	0	0	0	1	0	0	1	0	1	1	0	10	48	4	12	16	1	1	2	5	2	440	5	92250	2	2	2	2.5	12	10	3	1	3	41	41	41
1	1	0	1	1	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	1	17	37	4	16	20	3	3	0	1	0	880	5	67250	8	10	10	10	16	17	3	3	2	26	26	28
1	1	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	1	1	13	38	5	14	17	2	2	2	2	0	20	5	162250	9	11	11	11	12	13	3	2	2	25	25	27
0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	14	59	5	12	13	1	3	0	4	0	30	1	11250	4	5	5	5	14	14	5	3	1	50	50	51
1	1	0	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	20	32	5	17	20	3	2	1	10	0	10	5	137250	12	12	12	12	12	20	3	1	2	30	30	30
0	1	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	14	27	2	13	14	0	0	3	3	0	0	1	67250	2	3	3	4	12	14	2	1	5	27	27	28
1	1	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	1	1	13	40	4	13	20	3	2	1	7	0	160	5	67250	0	1	1	2.5	13	13	2	3	2	32	32	33
0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	1	1	12	38	4	12	12	3	1	1	5	0	0	1	2500	2	5	5	5	12	12	3	2	2	38	38	41
0	1	0	1	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	16	34	5	16	14	0	1	2	1	2	0	1	45000	10	21	17	17	16	16	3	1	4	14	18	25
0	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	14	41	4	13	16	0	3	1	4	0	110	2	92250	-6	10	8	8	12	14	4	1	1	35	37	-6
0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	16	28	4	16	17	3	2	1	1	0	950	2	200000	-6	0	0	.44999998808	16	16	2	1	6	29	29	-6
1	1	0	1	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	13	23	5	12	13	0	1	3	1	0	0	5	67250	2	2	2	2.5	16	13	1	1	2	20	20	20
0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	12	28	4	13	12	2	2	1	5	0	0	2	80000	-6	2	0	2.5	12	12	1	1	5	21	23	-6
0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	16	43	4	5.5	16	2	0	2	17	0	8330	1	55000	3	6	5	5	12	16	2	2	2	20	21	23
1	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	16	44	3	7.5	17	3	2	1	6	0	0	5	112250	-6	2	2	2.5	16	16	4	3	3	48	48	-6
0	1	1	0	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	1	1	1	16	46	4	17	16	1	1	3	8	1	80	2	37250	-6	2	2	1.5	12	16	3	1	2	36	36	-6
0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	1	12	24	4	13	12	2	2	1	1	0	0	1	112250	0	1	0	1.5	13	12	1	1	2	22	23	23
0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	12	30	4	11	12	3	1	1	2	2	530	1	112250	12	19	13	13	11	12	2	3	5	13	19	20
1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	10	24	3	5.5	13	3	2	0	1	1	0	3	32250	1	1	1	.44999998808	7.5	10	1	2	4	22	22	22
1	1	-6	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	14	44	5	17	17	-6	-6	-6	1	0	90	5	137250	11	15	15	15	16	14	4	1	2	30	30	34
0	0	0	1	0	1	0	0	0	1	1	0	-6	-6	-6	-6	-6	-6	-6	-6	0	1	0	14	43	4	5.5	5.5	3	1	0	6	2	140	1	55000	11	15	14	14	0	14	3	1	5	22	23	26
1	1	0	1	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	17	63	5	16	16	1	1	3	21	0	730	4	80000	14	14	14	14	12	17	3	1	2	28	28	28
0	1	1	1	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	16	29	5	16	16	0	0	3	1	1	290	1	45000	7	11	10	10	13	16	2	1	5	19	20	23
1	1	0	1	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	20	41	5	20	20	3	1	1	2	0	2500	5	200000	15	16	15	15	12	20	3	1	2	27	28	28
0	1	0	1	1	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	1	13	31	3	14	14	1	0	2	4	2	70	2	67250	4	4	4	4	12	13	2	1	3	23	23	23
1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	16	30	5	14	16	0	1	2	4	0	0	4	92250	6	7	7	7	12	16	2	1	5	19	19	20
0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	12	51	5	12	13	1	2	2	3	0	10	1	200000	28	29	29	29	9	12	4	1	3	25	25	26
0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	13	47	5	12	12	3	2	1	7	0	1100	1	17250	-6	1	1	2.5	2.5	13	3	3	1	39	39	-6
0	1	0	1	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	16	33	5	12	12	0	2	2	6	2	20	1	80000	9	10	9	9	12	16	3	1	2	29	30	30
0	1	0	1	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	13	64	5	20	13	1	0	3	6	0	20	1	112250	34	35	34	34	12	13	5	1	3	23	24	24
1	0	0	1	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	16	31	4	17	17	2	0	2	1	0	8380	5	45000	2	3	3	4	12	16	2	3	2	29	29	30
1	1	0	1	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	17	51	5	12	16	2	3	0	10	0	0	5	137250	8	11	9	9	16	17	3	1	2	30	32	33
0	1	1	1	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	16	25	5	13	13	0	0	3	3	0	0	1	37250	0	4	2	4	13	16	1	1	2	18	20	22
0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	12	69	3	12	12	1	3	0	3	0	0	1	37250	10	11	11	11	11	12	6	1	2	61	61	62
0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	13	20	5	13	12	1	1	3	4	0	130	1	22250	1	1	1	1.5	12	13	1	3	2	23	23	23
0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	12	47	3	12	12	3	1	1	11	0	30	1	92250	15	16	16	16	12	12	5	4	2	42	42	43
0	1	0	1	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	13	53	4	12	12	2	2	1	3	0	0	2	67250	11	28	13	13	20	13	5	1	4	28	43	45
0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	1	12	20	5	12	14	1	1	3	1	1	70	1	45000	0	1	0	.75	16	12	1	1	1	18	19	19
0	1	0	1	0	1	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	1	0	11	72	4	12	11	1	2	0	13	0	300	1	67250	2	2	2	4	0	11	5	1	3	57	57	57
1	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	13	22	5	7.5	12	0	1	3	1	0	40	5	55000	1	2	1	1.5	12	13	1	1	3	21	22	22
0	1	0	1	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	1	13	31	5	16	13	1	3	1	4	0	20	1	67250	9	14	13	13	14	13	2	1	2	13	14	18
0	1	0	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	13	30	5	14	13	1	2	2	1	0	0	1	55000	4	16	4	4	12	13	2	3	4	13	25	25
1	1	0	0	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	1	1	1	12	25	4	7.5	12	3	2	1	9	0	80	5	22250	-6	1	1	.05000000075	12	12	2	3	4	33	33	-6
0	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	-6	41	4	12	13	1	1	3	11	0	10	1	27250	-6	9	9	9	-6	-6	2	3	1	21	21	-6
0	1	0	1	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	1	13	28	5	13	14	1	3	0	2	2	710	1	55000	8	8	8	8	13	13	2	2	4	18	18	18
1	1	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	16	55	5	13	16	3	3	0	2	0	1280	5	137250	25	25	25	25	16	16	4	1	2	28	28	28
0	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	13	43	5	13	13	3	2	0	14	1	40	1	11250	-6	1	1	1.5	12	13	2	3	4	28	28	-6
0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	12	25	4	13	11	3	3	0	5	2	0	1	112250	3	8	7	7	12	12	1	1	5	12	13	17
0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	14	32	4	12	13	3	0	1	11	0	20	1	92250	3	9	4	4	13	14	3	1	4	34	39	40
0	1	0	1	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	17	35	5	16	14	1	0	3	3	1	0	1	80000	9	13	11	11	14	17	2	1	4	19	21	23
0	1	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	16	30	4	16	17	3	2	0	3	0	0	1	137250	4	8	8	8	9	16	2	2	2	25	25	29
0	1	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	17	37	4	12	17	2	1	2	2	1	50	1	112250	14	18	17	17	14	17	3	1	1	17	18	21
0	1	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	1	13	38	5	12	14	1	0	3	10	1	0	1	45000	-6	1	0	1.5	12	13	2	1	3	27	28	-6
0	1	0	1	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	1	16	30	5	16	16	3	2	1	1	2	1470	1	92250	10	12	11	11	17	16	2	1	4	17	18	19
0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	14	36	4	14	13	3	2	0	7	1	0	1	45000	-6	2	0	.15000000596	13	14	3	3	2	41	43	-6
1	1	0	1	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	16	75	4	12	13	0	2	1	28	0	10	5	55000	20	24	20	20	5.5	16	4	1	2	23	27	27
1	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	1	16	53	4	12	13	2	3	0	4	0	80	5	92250	16	16	16	16	12	16	4	1	1	33	33	33
0	1	0	1	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	13	28	5	7.5	13	3	2	0	6	0	0	1	67250	2	4	4	4	12	13	1	3	2	18	18	20
1	1	0	1	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	20	74	4	16	20	3	2	0	0	0	2270	5	112250	55	56	56	56	12	20	6	1	2	18	18	19
0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	1	1	16	25	4	17	16	3	2	1	6	0	0	1	112250	-6	0	0	.15000000596	16	16	2	2	1	31	31	-6
