PAPGLB_FRIEND	PAPRELIGION	PARTNER_RACE	PPMARIT	PPPARTYID3	PPREG9	PPRENT	Q12	Q29	Q7B	RESPONDENT_RACE	PAPGLB_STATUS	AGE_DIFFERENCE	CHILDREN_IN_HH	DISTANCEMOVED_10MI	GENDER_ATTRACTION	HHINC	HOW_LONG_AGO_FIRST_COHAB	HOW_LONG_AGO_FIRST_MET	HOW_LONG_AGO_FIRST_ROMANTIC	HOW_LONG_RELATIONSHIP	PARTNER_MOM_YRSED	PARTNER_YRSED	PPAGECAT	PPHOUSE	PPHOUSEHOLDSIZE	Q21A	Q21B	Q21C	Q9	RELATIONSHIP_QUALITY	RESPONDENT_MOM_YRSED	RESPONDENT_YRSED	ZPFORBORN_CAT	ZPNHBLACK_CAT	ZPNHWHITE_CAT	CORESIDENT	GLBSTATUS	MARRIED	MET_THROUGH_AS_COWORKERS	MET_THROUGH_AS_NEIGHBORS	MET_THROUGH_FAMILY	MET_THROUGH_FRIENDS	PPHHHEAD	PPMSACAT	PPNET	Q24_MET_ONLINE	Q31_1	Q31_2	Q31_3	Q31_4	Q31_5	Q31_6	Q31_7	Q31_8	Q32_INTERNET	SAME_SEX_COUPLE	US_RAISED	ZPRURAL_CAT	PARENTAL_APPROVAL	Q33_1	Q33_2	Q33_3	Q33_4	Q33_5	Q33_6	Q33_7	EITHER_INTERNET_ADJUSTED	PAPEVANGELICAL	Q13A	Q25	Q26	Q27	Q28	Q7A	Q8A	SUCCESS
2	2	1	3	3	4	1	2	4	2	1	2	2	0	0	1	67250	2	2	2	4	12	17	5	1	2	59	59	59	63	5	13	13	2	2	2	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	nan	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	1	-1
4	13	1	1	3	8	2	3	4	13	1	2	10	0	2230	1	67250	13	14	14	14	12	14	3	2	2	29	29	30	33	5	12	16	3	3	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	nan	0	1	0	0	0	0	0	0	1	0	0	1	0	1	1	0	1
1	13	6	4	3	2	2	3	1	13	6	2	2	0	0	1	37250	3	7	6	6	5.5	12	2	3	2	27	28	31	36	3	2.5	13	3	3	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	1	1	nan	0	1	1	1	-1
3	3	1	1	1	7	2	5	1	13	1	2	5	0	190	1	27250	16	16	16	16	14	10	3	1	3	21	21	21	42	5	12	12	3	3	0	1	0	1	0	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	1	1	nan	1	1	1	0	1
3	2	1	6	1	2	1	2	1	3	1	1	11	0	80	5	92250	12	13	12	12	12	16	3	2	2	31	32	32	55	5	12	13	3	2	1	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	1	0	1	0	1	1	1	1	1	0	1
3	11	1	1	3	9	1	2	1	10	1	1	1	0	400	2	112250	4	6	6	6	12	16	3	1	2	36	36	38	43	5	20	16	3	2	0	1	1	1	0	0	0	0	1	1	1	1	0	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	1	1	0	1	1	1	1	1	0	1
4	1	1	1	1	6	1	3	4	1	1	2	3	0	0	1	22250	43	45	45	45	10	12	6	1	2	20	20	22	62	5	9	13	2	3	1	1	0	1	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	nan	1	0	0	0	0	0	0	0	0	0	1	nan	0	1	0	0	1
4	3	1	5	3	5	1	5	1	1	1	2	2	0	0	1	55000	nan	0	0	.15000000596	13	12	1	1	2	20	20	nan	18	4	12	12	2	2	1	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	1	nan	0	1	1	0	-1
4	2	1	1	3	5	1	3	4	2	1	2	3	4	0	1	67250	27	28	28	28	5.5	9	6	1	2	37	37	38	62	5	5.5	7.5	2	2	1	1	0	1	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	nan	0	0	0	0	0	1	1	0	1	0	1	nan	0	1	1	0	1
1	13	1	5	3	3	1	1	1	9	1	2	3	2	0	1	45000	4	5	4	4	14	12	1	1	2	17	18	18	19	5	14	13	1	2	2	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	nan	0	1	0	0	-1
2	9	2	5	3	5	2	2	4	2	1	1	2	0	0	5	32250	nan	2	2	1.5	12	17	4	1	1	43	43	nan	43	5	12	12	0	3	0	0	1	1	0	0	0	0	1	1	1	1	0	0	0	1	0	0	0	0	1	1	1	0	nan	0	0	0	0	0	1	0	1	1	0	1	nan	1	1	0	0	1
4	13	1	6	3	1	1	2	3	11	6	2	7	0	210	1	92250	1	1	1	1.5	12	16	4	1	4	52	52	52	60	5	12	16	1	0	3	1	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	1	1	0	1	1	1	1	1	0	1
1	3	1	1	1	2	1	2	1	3	1	2	2	0	10	1	200000	25	26	26	26	13	17	4	1	3	26	26	27	54	5	12	16	1	0	3	1	0	1	1	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	1	1	1	1	1	0	1
4	1	6	5	3	5	1	2	1	1	2	2	3	0	nan	1	27250	nan	9	8	8	7.5	12	4	4	1	40	41	nan	46	3	9	13	1	3	0	0	0	0	nan	nan	nan	nan	1	0	0	nan	0	0	0	0	0	1	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	1	nan	1	1	1	1	-1
4	1	1	1	3	6	1	5	1	1	1	2	6	0	10	1	45000	6	9	8	8	12	13	4	1	2	39	40	42	54	5	12	13	0	3	1	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	1
3	1	2	6	3	5	1	2	1	1	2	1	8	0	240	5	55000	nan	13	10	10	10	12	5	1	2	47	50	nan	52	4	9	20	1	3	0	0	1	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	0	0	1	0	1	nan	1	1	1	0	1
5	1	2	1	3	5	1	2	4	1	2	2	0	2	0	1	67250	20	22	22	22	16	14	4	1	4	26	26	28	48	5	12	12	nan	nan	nan	1	0	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	nan	nan	0	1	0	0	0	0	0	0	0	0	1	nan	1	1	0	0	1
4	2	1	5	3	3	2	1	1	11	1	2	1	0	0	1	37250	nan	0	0	1.5	16	16	2	1	1	33	33	nan	32	5	16	16	1	2	3	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	1	1	0	1	1	1	1	1	0	1
4	13	1	5	1	2	1	3	1	13	1	2	9	0	0	1	32250	nan	2	1	.75	12	16	4	3	3	47	48	nan	40	4	12	16	3	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	1	1	1	1	1	0	1
4	3	1	1	1	4	1	1	1	3	1	2	4	3	0	1	67250	14	19	19	19	12	16	3	1	5	21	21	26	36	5	16	16	0	0	3	1	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	1
4	13	1	5	1	3	1	5	3	2	1	2	1	0	0	1	45000	nan	16	2	2.5	12	12	4	1	2	30	44	nan	47	4	13	12	0	2	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	1	nan	0	1	1	0	1
3	3	1	5	1	2	1	1	1	3	1	2	0	0	0	1	67250	0	1	1	1.5	nan	13	1	1	4	23	23	24	24	5	12	13	3	3	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	1	1	0	1	1	0	1
3	3	1	3	3	1	1	3	3	3	1	2	3	0	10	1	200000	nan	8	8	8	13	12	5	1	1	50	50	nan	55	5	12	12	2	2	2	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	1	nan	1	1	1	0	1
1	1	1	3	2	5	1	-1	3	1	1	2	10	0	10	1	2500	11	26	13	13	12	12	4	1	2	19	32	34	55	5	10	13	0	0	3	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	1	nan	1	0	0	0	1
4	1	2	1	3	5	1	2	3	1	2	2	1	0	0	1	37250	26	30	27	27	7.5	16	4	1	2	20	23	24	51	5	12	12	1	3	0	1	0	1	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0	1	nan	1	1	0	0	1
4	1	1	1	1	6	1	1	1	1	1	2	0	1	10	1	37250	8	10	10	10	5.5	12	2	1	4	16	16	18	26	4	12	12	0	2	3	1	0	1	0	0	0	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	nan	0	1	0	0	1
1	2	1	1	3	1	1	3	1	11	1	2	0	2	0	1	112250	12	14	14	14	12	16	3	1	4	26	26	28	40	5	12	16	3	1	2	1	0	1	1	1	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	1	1	1	1	1	0	1
4	4	1	1	1	8	1	1	1	4	1	2	4	2	nan	1	92250	4	5	5	5	13	13	2	1	4	24	24	25	25	5	16	16	1	0	3	1	0	1	nan	nan	nan	nan	1	1	1	nan	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	1	1	1	1	1	0	1
3	1	2	6	3	7	2	2	1	11	1	2	7	0	0	2	55000	3	4	4	4	12	13	2	3	2	24	24	25	35	3	12	16	2	2	2	0	0	0	0	0	0	0	1	1	1	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	1	1	1	1	1	1	0	-1
4	2	1	1	1	3	1	1	4	2	1	2	1	0	0	1	200000	45	54	54	54	12	16	6	1	2	13	13	22	66	5	12	14	1	1	3	1	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	nan	0	0	0	1	0	0	0	0	1	0	0	1	1	1	1	0	1
3	3	1	6	3	3	1	2	1	13	1	1	3	1	1810	4	92250	10	14	13	13	17	20	4	1	3	33	34	37	50	4	16	20	2	1	2	1	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	0	1
1	13	1	6	3	4	1	2	1	13	1	1	1	0	10	5	67250	20	21	21	21	13	17	3	1	2	22	22	23	44	5	12	17	1	3	0	1	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	1	0	1	1	1	0	1	1	1	0	1
3	2	1	6	1	5	1	1	3	3	1	1	3	0	20	5	162250	11	17	17	17	16	20	4	1	2	33	33	39	53	4	12	20	2	3	1	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	0	1	0	0	0	0	0	0	1	0	1	1	1	1	1	0	1
4	3	6	4	3	2	1	2	4	3	6	2	6	3	0	1	67250	nan	1	0	.15000000596	9	14	3	1	4	40	41	nan	35	4	12	16	3	3	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	nan	0	0	0	0	0	1	0	0	1	0	1	1	1	1	1	0	-1
3	12	1	5	2	5	2	-1	-1	-1	5	1	4	0	150	3	27250	nan	3	2	1.5	nan	nan	1	3	10	21	22	nan	20	2	12	11	0	0	3	0	1	0	nan	nan	nan	nan	1	1	0	nan	0	0	0	0	0	0	0	1	0	1	1	0	nan	1	0	0	0	0	0	0	0	1	1	0	nan	1	1	1	-2	-1
1	11	2	1	3	7	1	5	1	11	2	2	2	0	530	1	162250	8	10	10	10	16	17	2	1	3	22	22	24	34	5	10	16	3	2	1	1	0	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	1	1	1	0	0	1
4	1	1	3	1	4	1	2	1	1	1	2	1	0	0	1	32250	8	11	10	10	12	14	4	1	1	38	39	41	48	4	7.5	16	0	2	3	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1
2	3	1	1	3	3	2	5	1	2	1	2	11	2	0	1	55000	9	9	9	9	12	11	2	4	4	20	20	20	40	3	12	13	0	0	3	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	1	nan	1	1	1	0	1
1	1	1	1	1	7	1	3	1	1	1	2	0	0	0	1	80000	12	22	14	14	12	16	3	1	3	13	21	23	35	3	14	16	3	2	1	1	0	1	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
nan	2	1	1	3	2	1	2	1	2	1	1	6	0	0	1	112250	8	37	9	9	12	16	5	1	2	24	52	53	67	5	12	17	0	2	2	1	1	1	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	1	1	1	1	1	1	1
1	11	1	5	3	9	1	2	1	11	1	2	1	0	10	1	45000	nan	0	0	.44999998808	12	16	2	1	1	28	28	nan	29	4	11	16	2	2	1	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1	1	1	1	1	0	0	-1
4	5	1	1	3	2	2	3	3	5	1	2	1	0	5010	1	92250	28	31	30	30	14	17	4	3	2	17	18	20	47	4	14	17	3	2	0	1	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	1	0	1	1	0	1
1	3	6	1	3	7	1	2	3	3	6	2	0	1	0	1	55000	7	25	7	7	7.5	16	3	1	6	13	31	31	38	4	5.5	13	3	1	0	1	0	1	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	1	1	0	0	1	0	1	1	0	-1
4	3	2	1	3	5	1	2	1	1	6	2	8	1	720	1	67250	7	10	9	9	13	16	2	1	3	23	24	26	25	3	12	16	3	2	1	1	0	1	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	1	1	1	1	0	1
1	1	2	5	3	2	1	2	3	13	2	2	6	1	0	1	37250	14	19	19	19	12	12	4	2	3	30	30	35	55	4	13	13	1	3	0	1	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	nan	0	1	1	1	-1
4	11	2	5	3	5	1	3	3	3	2	2	3	0	0	1	80000	nan	24	2	2.5	13	12	4	1	1	25	47	nan	52	4	12	16	1	3	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	nan	0	1	0	1	-1
2	11	1	1	1	9	1	1	1	11	1	2	0	1	990	1	112250	26	29	28	28	13	14	4	1	3	20	21	23	49	5	16	14	2	0	2	1	0	1	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1
2	11	6	5	3	2	1	5	1	3	2	2	2	0	0	1	92250	nan	2	2	2.5	12	13	3	1	1	37	37	nan	37	3	12	16	3	3	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	1	1	1	1	1	1	-1
4	2	1	1	1	3	1	5	3	2	1	2	1	0	330	1	55000	41	42	42	42	12	13	6	1	2	24	24	25	65	5	16	16	2	0	3	1	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	1	1	1	1	1	1	1
1	5	1	5	3	4	1	2	4	3	1	2	2	0	410	1	6250	0	1	1	.15000000596	13	20	5	1	1	59	59	60	58	5	13	13	2	2	1	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	nan	0	1	0	0	0	1	0	0	1	0	1	1	1	1	1	0	-1
1	2	1	1	1	6	1	1	3	2	1	2	7	0	10	1	92250	20	21	21	21	16	13	3	1	2	23	23	24	51	4	12	12	1	2	1	1	0	1	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1	1	nan	0	1	0	0	1
1	2	1	5	3	3	1	2	1	11	1	2	2	0	0	1	112250	nan	5	4	4	12	12	2	1	3	20	21	nan	27	5	16	16	1	2	2	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	1	1	0	1	nan	1	1	1	0	1
1	3	6	1	1	9	1	1	3	3	6	2	0	0	10	5	112250	12	13	13	13	12	16	3	1	3	22	22	23	35	4	13	16	nan	nan	nan	1	0	1	1	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	1	1	nan	1	0	0	0	0	0	1	0	0	1	1	1	1	0	1	1	0	1
4	3	1	5	1	4	1	5	4	3	1	2	8	0	880	1	55000	nan	35	8	8	nan	17	5	1	1	29	56	nan	56	5	16	16	1	2	2	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	nan	0	0	0	0	0	1	0	0	1	0	1	1	1	1	1	0	1
1	3	1	1	3	9	1	3	1	2	6	2	3	2	70	1	80000	13	14	14	14	12	16	4	1	4	36	36	37	47	5	12	14	3	2	0	1	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	1	1	1	1	1	0	1
4	1	1	1	3	9	1	3	4	1	1	2	5	0	1840	1	80000	32	33	32	32	12	14	5	4	2	23	24	24	51	5	12	12	nan	nan	nan	1	0	1	1	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	nan	nan	1	0	0	0	0	0	0	0	0	0	1	nan	1	1	0	0	1
4	3	1	1	1	4	1	5	3	3	1	2	2	3	20	1	80000	15	20	20	20	12	12	4	1	5	26	26	31	44	4	12	12	0	0	3	1	0	1	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	1	0	0	1	0	0	nan	0	1	1	1	1
1	2	1	1	1	4	1	2	1	2	1	2	3	0	0	1	67250	3	5	5	5	12	20	3	1	3	39	39	41	41	5	12	17	0	1	3	1	0	1	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	1	1	0	1
1	1	2	1	3	5	2	2	3	1	2	2	3	0	150	1	37250	31	35	35	35	12	13	5	3	3	20	20	24	58	5	12	16	3	3	0	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	1
4	11	6	3	3	9	2	2	4	11	6	2	1	0	20	1	37250	1	1	1	.75	12	14	3	3	1	43	43	43	43	4	5.5	12	3	2	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	nan	0	1	0	0	0	0	0	0	0	0	1	nan	1	1	0	0	-1
3	11	1	1	3	9	1	2	1	11	1	2	2	2	960	1	55000	13	14	14	14	16	17	3	2	4	30	30	31	42	4	17	17	3	1	2	1	0	1	0	0	0	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	1	0	1	1	1	0	1
2	13	1	1	1	2	1	1	4	2	1	2	0	0	140	1	45000	32	34	34	34	12	14	5	1	3	23	23	25	57	5	12	14	2	1	3	1	0	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	nan	0	1	0	0	0	0	0	0	1	1	1	1	1	1	1	0	1
3	2	1	6	3	4	1	2	4	13	1	2	8	0	0	2	37250	7	10	10	10	12	13	4	1	1	39	39	42	57	4	16	13	1	0	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	nan	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1
3	13	1	5	3	9	1	2	1	13	1	1	17	0	2420	3	112250	nan	1	1	1.5	16	17	4	2	2	52	52	nan	36	5	12	20	3	3	0	0	1	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	1	0	1	1	1	1	1	1	1
3	2	1	1	1	2	3	5	1	13	1	2	7	0	10	1	67250	11	15	12	12	12	12	3	4	3	28	31	32	36	4	12	12	1	0	3	1	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	1	nan	1	1	1	0	-1
3	11	5	3	3	3	1	2	3	11	1	1	2	0	0	5	55000	10	10	10	10	7.5	13	4	1	1	43	43	43	51	5	12	13	1	0	2	1	1	1	0	0	0	1	1	1	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1
1	3	1	1	1	8	1	1	4	13	1	1	9	0	1470	2	112250	3	5	4	4	17	16	5	1	2	58	59	60	54	5	13	17	0	0	3	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	nan	1	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1
1	2	1	5	3	8	1	2	2	2	1	2	5	0	0	1	22250	nan	3	3	.15000000596	12	13	3	1	2	35	35	nan	33	4	12	12	1	0	3	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	nan	1	1	0	0	-1
3	3	1	5	3	5	1	2	1	11	1	1	1	0	880	5	67250	nan	2	2	2.5	12	12	3	1	1	39	39	nan	40	5	12	16	2	1	2	0	1	0	0	0	0	0	1	1	1	1	0	0	0	1	0	0	0	0	1	1	1	0	1	0	0	0	0	0	1	0	1	1	1	1	nan	1	1	1	1	-1
1	3	1	6	3	7	1	2	1	2	1	1	4	0	790	5	92250	12	14	14	14	13	16	3	1	2	29	29	31	47	4	20	20	3	2	0	1	1	0	0	0	0	1	1	1	1	0	1	0	0	0	0	1	0	1	0	1	1	0	1	0	1	0	0	0	0	0	0	1	0	1	0	1	1	1	0	-1
4	1	1	1	1	4	1	1	1	1	1	2	4	2	0	1	17250	17	19	18	18	12	12	3	1	4	22	23	24	37	5	12	10	0	0	3	1	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	1	1	nan	1	1	0	1	1
3	12	1	6	3	2	1	2	3	3	1	1	2	0	30	5	92250	8	9	9	9	12	16	4	3	1	36	36	37	47	5	12	13	3	2	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0	1	1	0	1	0	0	0	0	0	1	0	0	1	0	1	1	1	1	1	0	1
4	11	6	1	1	9	1	3	1	9	6	2	0	2	1280	1	67250	12	14	12	12	2.5	13	2	1	4	19	21	21	33	5	12	12	3	1	1	1	0	1	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1	1	nan	1	1	0	0	1
1	11	1	5	1	9	2	1	1	11	1	2	7	1	270	1	55000	nan	2	1	2.5	16	16	1	1	5	20	21	nan	29	5	16	14	3	1	0	0	0	0	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	1	0	0	0	0	1	1	0	1	0	0	1
2	13	3	1	1	6	1	1	4	9	1	2	10	0	390	1	55000	27	28	28	28	9	12	5	1	2	29	29	30	47	5	12	12	0	2	3	1	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	nan	0	0	0	0	0	1	0	0	nan	1	1	nan	0	1	1	0	1
4	7	4	1	3	2	2	5	4	1	4	2	6	0	0	1	55000	4	5	5	5	13	12	3	3	2	31	31	32	30	5	12	12	3	2	0	1	0	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	1	0	1	0	nan	0	0	0	0	0	1	0	1	1	0	1	nan	1	1	1	1	1
1	3	1	6	3	2	1	3	4	13	3	1	7	0	0	5	17250	5	6	5	5	12	20	4	3	1	48	49	49	47	4	5.5	13	2	2	2	1	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	nan	0	1	0	0	0	0	0	1	1	0	1	1	1	1	1	0	1
3	13	1	1	3	2	1	2	1	13	1	2	2	0	30	2	45000	8	15	14	14	14	16	3	1	2	23	24	30	36	5	12	16	0	0	3	1	0	1	0	1	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0	1	1	1	0	1	1	1	0	1
4	1	1	1	1	5	1	2	3	2	1	2	16	0	730	1	55000	13	13	13	13	12	16	3	1	2	31	31	31	60	5	12	12	0	1	3	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	1	0	1	nan	1	1	1	0	1
3	5	1	1	3	7	1	2	1	5	1	1	3	0	1370	4	112250	25	26	26	26	16	17	4	1	3	25	25	26	54	5	16	20	3	2	1	1	1	1	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	1	1	1	1	1	0	1
4	11	1	1	1	9	1	1	4	11	1	2	1	0	1140	1	45000	59	63	62	62	9	13	7	1	2	16	17	20	78	5	7.5	12	2	2	1	1	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	nan	0	nan	0	0	0	1	0	0	0	0	0	0	0	nan	0	0	0	1	1
3	2	1	3	1	8	1	1	1	5	1	2	11	0	1020	1	45000	nan	34	32	32	12	16	5	1	1	25	27	nan	70	4	13	13	2	0	2	0	0	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	1	1	1	1	1	0	1
1	3	5	1	1	9	1	1	1	3	6	2	2	1	0	1	112250	7	12	12	12	16	17	2	1	3	20	20	25	30	4	2.5	16	3	2	0	1	0	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	1	1	1	1	1	0	1
